image_path,plate_text
140x70_dataset/train/XC9-782-J_random_occlusion_min_size45_max_size100_001_1.jpg,XC9-782-J
140x70_dataset/train/PYH-039-K_downscaleX25_scale0.25_001_1.jpg,PYH-039-K
140x70_dataset/train/DG0-758-M_perspectiveX50_max_tilt0.5_001_1.jpg,DG0-758-M
140x70_dataset/train/D4E-036-G_random_occlusion_min_size45_max_size100_001_1.jpg,D4E-036-G
140x70_dataset/train/FU1-001-C_random_fog_fog_intensity0.9_001.jpg,FU1-001-C
140x70_dataset/train/J61-028-L_rotationx75_max_angle75_001_1.jpg,J61-028-L
"140x70_dataset/train/JZ6-837-Y_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",JZ6-837-Y
140x70_dataset/train/VPC-809-J_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,VPC-809-J
140x70_dataset/train/ZET-567-P_downscaleX25_scale0.25_001_1.jpg,ZET-567-P
140x70_dataset/train/FVR-218-X_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,FVR-218-X
140x70_dataset/train/X9Y-742-D_random_fog_fog_intensity0.9_001_1.jpg,X9Y-742-D
140x70_dataset/train/Y4S-386-H_downscaleX75_scale0.75_001.jpg,Y4S-386-H
140x70_dataset/train/U5M-839-J_perspectiveX50_max_tilt0.5_001_1.jpg,U5M-839-J
140x70_dataset/train/ECA-239-U_downscaleX25_scale0.25_001_1.jpg,ECA-239-U
140x70_dataset/train/UMX-043-S_perspectiveX70_max_tilt0.7_001_1.jpg,UMX-043-S
140x70_dataset/train/W11-937-B_downscaleX25_scale0.25_001_1.jpg,W11-937-B
140x70_dataset/train/FZC-015-B_iso_noise_intensity25_001_1.jpg,FZC-015-B
140x70_dataset/train/S1M-048-H_rotationx25_max_angle25_001_1.jpg,S1M-048-H
140x70_dataset/train/ZEE-101-W_glass_blur_iterations3_max_offset2_001_1.jpg,ZEE-101-W
140x70_dataset/train/TYP-173-Y_random_occlusion_min_size45_max_size100_001_1.jpg,TYP-173-Y
140x70_dataset/train/GSV-08-BY_scaleX50_min_scale0.5_max_scale0.5_001.jpg,GSV-08-BY
"140x70_dataset/train/FW5-181-U_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",FW5-181-U
140x70_dataset/train/ZET-335-P_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,ZET-335-P
140x70_dataset/train/F2U-097-M_random_snow_intensity0.2_001_1.jpg,F2U-097-M
140x70_dataset/train/L25-0FF_downscaleX5_scale0.5_001_1.jpg,L25-0FF
140x70_dataset/train/D55-822-D_perspectiveX50_max_tilt0.5_001_1.jpg,D55-822-D
140x70_dataset/train/P97-221-F_auto_contrast_cutoff0_001_1.jpg,P97-221-F
140x70_dataset/train/DAS-281-J_motion_blur_kernel_size15_001_1.jpg,DAS-281-J
140x70_dataset/train/Z0M-748-U_rotationx75_max_angle75_001.jpg,Z0M-748-U
140x70_dataset/train/E88-936-V_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,E88-936-V
140x70_dataset/train/E01-107-Y_rotationx25_max_angle25_001.jpg,E01-107-Y
140x70_dataset/train/PRG-950-C_dithering_bits4_001_1.jpg,PRG-950-C
140x70_dataset/train/ZDB-239-E_scaleX50_min_scale0.5_max_scale0.5_001.jpg,ZDB-239-E
140x70_dataset/train/ED2-388-L_iso_noise_intensity25_001.jpg,ED2-388-L
140x70_dataset/train/DJT-715-L_perspectiveX50_max_tilt0.5_001_1.jpg,DJT-715-L
140x70_dataset/train/EH9-550-H_perspectiveX35_max_tilt0.35_001_1.jpg,EH9-550-H
140x70_dataset/train/TM3-266-W_downscaleX5_scale0.5_001_1.jpg,TM3-266-W
140x70_dataset/train/FTH-250-U_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,FTH-250-U
140x70_dataset/train/SU6-028-Y_defocus_blur_kernel_size15_001_1.jpg,SU6-028-Y
140x70_dataset/train/UN0-047-K_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,UN0-047-K
140x70_dataset/train/ZFU-437-G_iso_noise_intensity25_001_1.jpg,ZFU-437-G
140x70_dataset/train/A46-WYZ_rotationx50_max_angle50_001_1.jpg,A46-WYZ
140x70_dataset/train/WPB-766-H_rotationx25_max_angle25_001_1.jpg,WPB-766-H
140x70_dataset/train/E1M-706-G_iso_noise_intensity25_001.jpg,E1M-706-G
140x70_dataset/train/AER-576-P_rotationx50_max_angle50_001_1.jpg,AER-576-P
140x70_dataset/train/G0Y-717-M_random_fog_fog_intensity0.9_001_1.jpg,G0Y-717-M
140x70_dataset/train/R99-REY_rotationx25_max_angle25_001_1.jpg,R99-REY
140x70_dataset/train/DGZ-028-M_perspectiveX50_max_tilt0.5_001_1.jpg,DGZ-028-M
140x70_dataset/train/FP4-869-S_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,FP4-869-S
"140x70_dataset/train/THN-958-V_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",THN-958-V
140x70_dataset/train/RKM-338-P_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,RKM-338-P
140x70_dataset/train/TK8-539-F_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,TK8-539-F
140x70_dataset/train/V0D-268-A_channel_dropout_drop_probability0.33_001_1.jpg,V0D-268-A
140x70_dataset/train/G14-010-K_perspectiveX35_max_tilt0.35_001_1.jpg,G14-010-K
140x70_dataset/train/AD4-420-M_iso_noise_intensity25_001_1.jpg,AD4-420-M
140x70_dataset/train/ZEY-086-E_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,ZEY-086-E
140x70_dataset/train/G80-441-L_downscaleX25_scale0.25_001_1.jpg,G80-441-L
140x70_dataset/train/JUH-186-M_dithering_bits4_001_1.jpg,JUH-186-M
140x70_dataset/train/F02-BUW_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,F02-BUW
140x70_dataset/train/HB6-558-H_downscaleX25_scale0.25_001_1.jpg,HB6-558-H
140x70_dataset/train/X6K-967-K_rotationx75_max_angle75_001_1.jpg,X6K-967-K
140x70_dataset/train/TKM-675-R_rotationx75_max_angle75_001.jpg,TKM-675-R
140x70_dataset/train/HRC-823-J_perspectiveX50_max_tilt0.5_001_1.jpg,HRC-823-J
140x70_dataset/train/H02-514-F_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,H02-514-F
140x70_dataset/train/RC6-726-F_random_fog_fog_intensity0.9_001_1.jpg,RC6-726-F
140x70_dataset/train/X2M-299-L_auto_contrast_cutoff0_001_1.jpg,X2M-299-L
140x70_dataset/train/H3U-160-B_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,H3U-160-B
140x70_dataset/train/LYX-424-H_iso_noise_intensity25_001_1.jpg,LYX-424-H
140x70_dataset/train/USL-963-A_illumination_alpha0.25_beta0_001_1.jpg,USL-963-A
140x70_dataset/train/XYG-271-R_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,XYG-271-R
140x70_dataset/train/WR5-128-Z_perspectiveX35_max_tilt0.35_001_1.jpg,WR5-128-Z
140x70_dataset/train/AEZ-197-L_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,AEZ-197-L
140x70_dataset/train/WVY-403-W_downscaleX75_scale0.75_001_1.jpg,WVY-403-W
"140x70_dataset/train/HJJ-804-N_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",HJJ-804-N
140x70_dataset/train/XR9-643-B_defocus_blur_kernel_size15_001_1.jpg,XR9-643-B
"140x70_dataset/train/FJB-868-A_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",FJB-868-A
140x70_dataset/train/AB2-478-A_downscaleX25_scale0.25_001_1.jpg,AB2-478-A
140x70_dataset/train/S58-F1M_random_shadow_opacity0.3_001_1.jpg,S58-F1M
"140x70_dataset/train/EDJ-095-T_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",EDJ-095-T
140x70_dataset/train/SG4-496-H_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,SG4-496-H
140x70_dataset/train/DXZ-011-F_rotationx25_max_angle25_001_1.jpg,DXZ-011-F
"140x70_dataset/train/F14-169-J_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",F14-169-J
140x70_dataset/train/TAT-030-Z_perspectiveX70_max_tilt0.7_001_1.jpg,TAT-030-Z
"140x70_dataset/train/XUU-032-W_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",XUU-032-W
140x70_dataset/train/HH8-560-D_channel_dropout_drop_probability0.33_001_1.jpg,HH8-560-D
140x70_dataset/train/Y06-KGK_defocus_blur_kernel_size15_001_1.jpg,Y06-KGK
140x70_dataset/train/ULA-499-U_rotationx75_max_angle75_001_1.jpg,ULA-499-U
140x70_dataset/train/G91-315-N_downscaleX75_scale0.75_001_1.jpg,G91-315-N
140x70_dataset/train/X3U-721-J_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,X3U-721-J
140x70_dataset/train/Y4T-338-Y_motion_blur_kernel_size15_001_1.jpg,Y4T-338-Y
140x70_dataset/train/DS6-671-T_rotationx25_max_angle25_001.jpg,DS6-671-T
140x70_dataset/train/VG0-063-F_color_jitter_brightness1.2_contrast1.2_saturation1.2_001.jpg,VG0-063-F
140x70_dataset/train/M40-008-N_perspectiveX70_max_tilt0.7_001.jpg,M40-008-N
140x70_dataset/train/REM-873-R_downscaleX25_scale0.25_001_1.jpg,REM-873-R
140x70_dataset/train/ZEB-420-Z_perspectiveX50_max_tilt0.5_001_1.jpg,ZEB-420-Z
140x70_dataset/train/EDS-601-L_random_occlusion_min_size45_max_size100_001.jpg,EDS-601-L
140x70_dataset/train/XTC-804-D_dithering_bits4_001_1.jpg,XTC-804-D
140x70_dataset/train/HE5-816-J_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,HE5-816-J
"140x70_dataset/train/FAF-554-H_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",FAF-554-H
140x70_dataset/train/VJ2-503-G_rotationx25_max_angle25_001_1.jpg,VJ2-503-G
140x70_dataset/train/YPZ-568-G_auto_contrast_cutoff0_001_1.jpg,YPZ-568-G
140x70_dataset/train/VD6-276-L_downscaleX25_scale0.25_001_1.jpg,VD6-276-L
"140x70_dataset/train/CWF-854-D_random_sun_flare_radius_range(50, 150)_intensity1.0_001.jpg",CWF-854-D
140x70_dataset/train/GKZ-47-ZC_random_snow_intensity0.2_001_1.jpg,GKZ-47-ZC
140x70_dataset/train/W1J-732-T_rotationx75_max_angle75_001_1.jpg,W1J-732-T
140x70_dataset/train/ALE-548-C_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,ALE-548-C
140x70_dataset/train/GJY-08-UT_rotationx50_max_angle50_001.jpg,GJY-08-UT
"140x70_dataset/train/DPX-324-M_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",DPX-324-M
140x70_dataset/train/DNX-660-E_glass_blur_iterations3_max_offset2_001_1.jpg,DNX-660-E
"140x70_dataset/train/XVP-939-U_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",XVP-939-U
140x70_dataset/train/SG0-128-E_random_occlusion_min_size45_max_size100_001_1.jpg,SG0-128-E
140x70_dataset/train/VGW-326-N_perspectiveX70_max_tilt0.7_001.jpg,VGW-326-N
140x70_dataset/train/K4J-981-C_random_occlusion_min_size45_max_size100_001_1.jpg,K4J-981-C
140x70_dataset/train/AM2-330-Y_random_shadow_opacity0.3_001_1.jpg,AM2-330-Y
140x70_dataset/train/UT0-230-P_rotationx25_max_angle25_001.jpg,UT0-230-P
140x70_dataset/train/TL5-302-L_dithering_bits4_001.jpg,TL5-302-L
140x70_dataset/train/H8W-807-K_random_occlusion_min_size45_max_size100_001_1.jpg,H8W-807-K
140x70_dataset/train/EVL-969-S_random_snow_intensity0.2_001_1.jpg,EVL-969-S
140x70_dataset/train/UMZ-425-S_channel_dropout_drop_probability0.33_001_1.jpg,UMZ-425-S
140x70_dataset/train/VSR-206-V_downscaleX5_scale0.5_001.jpg,VSR-206-V
140x70_dataset/train/UV2-572-C_downscaleX75_scale0.75_001_1.jpg,UV2-572-C
140x70_dataset/train/FVX-952-A_downscaleX25_scale0.25_001.jpg,FVX-952-A
140x70_dataset/train/TKC-717-A_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,TKC-717-A
140x70_dataset/train/CM8-391-V_perspectiveX70_max_tilt0.7_001.jpg,CM8-391-V
140x70_dataset/train/RDD-837-G_glass_blur_iterations3_max_offset2_001_1.jpg,RDD-837-G
140x70_dataset/train/ULV-856-A_rotationx25_max_angle25_001_1.jpg,ULV-856-A
"140x70_dataset/train/MJ9-279-S_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",MJ9-279-S
"140x70_dataset/train/Z66-110-Z_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",Z66-110-Z
"140x70_dataset/train/T7R-924-S_random_sun_flare_radius_range(50, 150)_intensity1.0_001.jpg",T7R-924-S
140x70_dataset/train/DNE-874-J_rotationx50_max_angle50_001_1.jpg,DNE-874-J
"140x70_dataset/train/GNM-54-SE_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",GNM-54-SE
140x70_dataset/train/EWB-669-A_perspectiveX70_max_tilt0.7_001_1.jpg,EWB-669-A
140x70_dataset/train/UP6-219-K_motion_blur_kernel_size15_001_1.jpg,UP6-219-K
140x70_dataset/train/DJB-847-K_random_fog_fog_intensity0.9_001_1.jpg,DJB-847-K
140x70_dataset/train/N97-SKA_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,N97-SKA
140x70_dataset/train/L45-VGT_rotationx75_max_angle75_001_1.jpg,L45-VGT
140x70_dataset/train/E0Y-327-X_perspectiveX70_max_tilt0.7_001_1.jpg,E0Y-327-X
140x70_dataset/train/VLS-034-X_dithering_bits4_001.jpg,VLS-034-X
140x70_dataset/train/XWW-872-N_illumination_alpha0.25_beta0_001_1.jpg,XWW-872-N
140x70_dataset/train/XU8-082-J_motion_blur_kernel_size15_001_1.jpg,XU8-082-J
140x70_dataset/train/H50-081-U_perspectiveX50_max_tilt0.5_001_1.jpg,H50-081-U
140x70_dataset/train/VRY-684-T_perspectiveX70_max_tilt0.7_001.jpg,VRY-684-T
140x70_dataset/train/HPH-802-T_glass_blur_iterations3_max_offset2_001_1.jpg,HPH-802-T
140x70_dataset/train/FAF-554-H_random_occlusion_min_size45_max_size100_001.jpg,FAF-554-H
140x70_dataset/train/HKL-519-W_downscaleX25_scale0.25_001_1.jpg,HKL-519-W
140x70_dataset/train/TLB-135-V_iso_noise_intensity25_001_1.jpg,TLB-135-V
"140x70_dataset/train/S1W-439-V_random_sun_flare_radius_range(50, 150)_intensity1.0_001.jpg",S1W-439-V
140x70_dataset/train/WWV-651-B_downscaleX25_scale0.25_001_1.jpg,WWV-651-B
140x70_dataset/train/UM9-376-Y_downscaleX25_scale0.25_001.jpg,UM9-376-Y
140x70_dataset/train/TUE-652-N_downscaleX25_scale0.25_001.jpg,TUE-652-N
140x70_dataset/train/RG0-174-Z_dithering_bits4_001_1.jpg,RG0-174-Z
"140x70_dataset/train/DJF-435-N_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",DJF-435-N
140x70_dataset/train/V66-XCB_iso_noise_intensity25_001.jpg,V66-XCB
140x70_dataset/train/R2D-239-P_perspectiveX70_max_tilt0.7_001_1.jpg,R2D-239-P
140x70_dataset/train/GS9-63-XT_random_occlusion_min_size45_max_size100_001_1.jpg,GS9-63-XT
140x70_dataset/train/GHX-47-KW_downscaleX75_scale0.75_001_1.jpg,GHX-47-KW
140x70_dataset/train/RWL-576-J_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,RWL-576-J
140x70_dataset/train/FTH-250-U_downscaleX5_scale0.5_001_1.jpg,FTH-250-U
140x70_dataset/train/FTJ-148-U_rotationx25_max_angle25_001_1.jpg,FTJ-148-U
140x70_dataset/train/NUV-599-Z_rotationx75_max_angle75_001.jpg,NUV-599-Z
140x70_dataset/train/WT6-420-S_random_fog_fog_intensity0.9_001_1.jpg,WT6-420-S
140x70_dataset/train/VJW-536-H_random_occlusion_min_size45_max_size100_001_1.jpg,VJW-536-H
140x70_dataset/train/B7U-705-V_dithering_bits4_001_1.jpg,B7U-705-V
140x70_dataset/train/E2B-352-Y_color_jitter_brightness1.2_contrast1.2_saturation1.2_001.jpg,E2B-352-Y
140x70_dataset/train/UGB-216-C_rotationx50_max_angle50_001.jpg,UGB-216-C
140x70_dataset/train/Z35-287-X_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,Z35-287-X
140x70_dataset/train/Z3T-137-C_dithering_bits4_001.jpg,Z3T-137-C
140x70_dataset/train/K9Z-308-S_rotationx75_max_angle75_001_1.jpg,K9Z-308-S
140x70_dataset/train/GBL-722-F_perspectiveX35_max_tilt0.35_001_1.jpg,GBL-722-F
140x70_dataset/train/BLJ-844-E_scaleX50_min_scale0.5_max_scale0.5_001.jpg,BLJ-844-E
140x70_dataset/train/WEF-784-X_channel_dropout_drop_probability0.33_001_1.jpg,WEF-784-X
140x70_dataset/train/WUW-043-J_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,WUW-043-J
140x70_dataset/train/PMB-374-Z_iso_noise_intensity25_001_1.jpg,PMB-374-Z
"140x70_dataset/train/GVY-83-EH_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",GVY-83-EH
140x70_dataset/train/DH3-677-S_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,DH3-677-S
140x70_dataset/train/Z82-689-K_downscaleX25_scale0.25_001_1.jpg,Z82-689-K
140x70_dataset/train/GAC-397-Z_downscaleX75_scale0.75_001_1.jpg,GAC-397-Z
140x70_dataset/train/VPH-122-H_downscaleX25_scale0.25_001_1.jpg,VPH-122-H
140x70_dataset/train/FSB-776-A_rotationx25_max_angle25_001_1.jpg,FSB-776-A
140x70_dataset/train/HA7-056-V_random_occlusion_min_size45_max_size100_001_1.jpg,HA7-056-V
140x70_dataset/train/RRZ-333-V_defocus_blur_kernel_size15_001_1.jpg,RRZ-333-V
140x70_dataset/train/EN5-038-G_rotationx75_max_angle75_001_1.jpg,EN5-038-G
140x70_dataset/train/AEA-894-A_random_snow_intensity0.2_001_1.jpg,AEA-894-A
140x70_dataset/train/JE0-082-M_rotationx25_max_angle25_001.jpg,JE0-082-M
140x70_dataset/train/FV0-601-R_downscaleX5_scale0.5_001_1.jpg,FV0-601-R
"140x70_dataset/train/NWT-877-W_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001.jpg",NWT-877-W
140x70_dataset/train/J70-4AP_illumination_alpha0.25_beta0_001_1.jpg,J70-4AP
140x70_dataset/train/XWG-923-H_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,XWG-923-H
140x70_dataset/train/C4L-772-K_random_snow_intensity0.2_001_1.jpg,C4L-772-K
140x70_dataset/train/UKL-441-R_iso_noise_intensity25_001_1.jpg,UKL-441-R
140x70_dataset/train/LAA-856-A_rotationx75_max_angle75_001_1.jpg,LAA-856-A
140x70_dataset/train/YEF-809-U_auto_contrast_cutoff0_001.jpg,YEF-809-U
140x70_dataset/train/VN8-295-Y_auto_contrast_cutoff0_001_1.jpg,VN8-295-Y
140x70_dataset/train/TL9-775-F_perspectiveX35_max_tilt0.35_001_1.jpg,TL9-775-F
140x70_dataset/train/CVB-338-V_perspectiveX50_max_tilt0.5_001.jpg,CVB-338-V
140x70_dataset/train/TKZ-436-S_random_snow_intensity0.2_001_1.jpg,TKZ-436-S
140x70_dataset/train/RGG-410-L_rotationx25_max_angle25_001_1.jpg,RGG-410-L
140x70_dataset/train/KF7-040-E_auto_contrast_cutoff0_001_1.jpg,KF7-040-E
140x70_dataset/train/DDT-945-P_random_snow_intensity0.2_001.jpg,DDT-945-P
140x70_dataset/train/EFS-546-B_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,EFS-546-B
140x70_dataset/train/DP0-048-C_random_occlusion_min_size45_max_size100_001.jpg,DP0-048-C
"140x70_dataset/train/RDX-245-K_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",RDX-245-K
140x70_dataset/train/J0K-466-U_perspectiveX70_max_tilt0.7_001.jpg,J0K-466-U
140x70_dataset/train/Z2E-076-L_iso_noise_intensity25_001_1.jpg,Z2E-076-L
140x70_dataset/train/PHH-047-E_random_shadow_opacity0.3_001_1.jpg,PHH-047-E
140x70_dataset/train/TKD-919-B_random_shadow_opacity0.3_001.jpg,TKD-919-B
140x70_dataset/train/UUG-410-T_defocus_blur_kernel_size15_001_1.jpg,UUG-410-T
140x70_dataset/train/ZE2-171-K_random_fog_fog_intensity0.9_001.jpg,ZE2-171-K
140x70_dataset/train/VUF-457-N_perspectiveX50_max_tilt0.5_001.jpg,VUF-457-N
140x70_dataset/train/G6T-713-L_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,G6T-713-L
140x70_dataset/train/PS1-152-G_rotationx75_max_angle75_001_1.jpg,PS1-152-G
140x70_dataset/train/AES-872-Y_random_fog_fog_intensity0.9_001_1.jpg,AES-872-Y
140x70_dataset/train/X3F-801-J_random_snow_intensity0.2_001_1.jpg,X3F-801-J
140x70_dataset/train/Y33-JBV_iso_noise_intensity25_001_1.jpg,Y33-JBV
140x70_dataset/train/E6G-177-T_dithering_bits4_001_1.jpg,E6G-177-T
140x70_dataset/train/C0M-094-A_illumination_alpha0.25_beta0_001_1.jpg,C0M-094-A
140x70_dataset/train/HK3-735-W_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,HK3-735-W
"140x70_dataset/train/DN0-167-L_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",DN0-167-L
140x70_dataset/train/YH1-881-C_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,YH1-881-C
140x70_dataset/train/H24-359-Z_random_occlusion_min_size45_max_size100_001_1.jpg,H24-359-Z
"140x70_dataset/train/C13-167-J_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",C13-167-J
"140x70_dataset/train/VRG-970-J_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001.jpg",VRG-970-J
140x70_dataset/train/G9F-951-E_rotationx50_max_angle50_001_1.jpg,G9F-951-E
140x70_dataset/train/J78-YDA_dithering_bits4_001.jpg,J78-YDA
140x70_dataset/train/WT8-243-D_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,WT8-243-D
140x70_dataset/train/FTT-618-B_rotationx75_max_angle75_001_1.jpg,FTT-618-B
140x70_dataset/train/KM0-519-D_perspectiveX70_max_tilt0.7_001_1.jpg,KM0-519-D
140x70_dataset/train/GDR-163-S_random_occlusion_min_size45_max_size100_001_1.jpg,GDR-163-S
140x70_dataset/train/H2W-105-B_defocus_blur_kernel_size15_001_1.jpg,H2W-105-B
140x70_dataset/train/DHZ-042-H_rotationx50_max_angle50_001_1.jpg,DHZ-042-H
140x70_dataset/train/ZHF-963-W_glass_blur_iterations3_max_offset2_001_1.jpg,ZHF-963-W
140x70_dataset/train/ZEP-231-W_rotationx75_max_angle75_001_1.jpg,ZEP-231-W
"140x70_dataset/train/K48-637-C_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",K48-637-C
140x70_dataset/train/VGN-541-U_auto_contrast_cutoff0_001_1.jpg,VGN-541-U
140x70_dataset/train/FHH-308-X_downscaleX75_scale0.75_001_1.jpg,FHH-308-X
140x70_dataset/train/H46-532-N_downscaleX25_scale0.25_001_1.jpg,H46-532-N
140x70_dataset/train/DNA-984-E_channel_dropout_drop_probability0.33_001_1.jpg,DNA-984-E
140x70_dataset/train/UVR-498-A_perspectiveX50_max_tilt0.5_001_1.jpg,UVR-498-A
"140x70_dataset/train/XRC-892-B_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",XRC-892-B
140x70_dataset/train/BHD-186-K_defocus_blur_kernel_size15_001_1.jpg,BHD-186-K
140x70_dataset/train/DHW-349-Y_random_occlusion_min_size45_max_size100_001_1.jpg,DHW-349-Y
140x70_dataset/train/H1F-239-R_perspectiveX50_max_tilt0.5_001_1.jpg,H1F-239-R
140x70_dataset/train/XTA-190-W_channel_dropout_drop_probability0.33_001_1.jpg,XTA-190-W
"140x70_dataset/train/HDR-948-F_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",HDR-948-F
140x70_dataset/train/NXD-621-U_illumination_alpha0.25_beta0_001_1.jpg,NXD-621-U
140x70_dataset/train/VL7-960-T_rotationx75_max_angle75_001_1.jpg,VL7-960-T
140x70_dataset/train/UKS-604-T_motion_blur_kernel_size15_001_1.jpg,UKS-604-T
140x70_dataset/train/PTJ-330-K_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,PTJ-330-K
140x70_dataset/train/PYV-447-C_rotationx75_max_angle75_001_1.jpg,PYV-447-C
"140x70_dataset/train/VLB-123-D_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",VLB-123-D
140x70_dataset/train/RF2-058-L_random_shadow_opacity0.3_001_1.jpg,RF2-058-L
140x70_dataset/train/GK5-00-FN_channel_dropout_drop_probability0.33_001_1.jpg,GK5-00-FN
140x70_dataset/train/TNR-127-G_motion_blur_kernel_size15_001_1.jpg,TNR-127-G
140x70_dataset/train/WF7-549-C_perspectiveX70_max_tilt0.7_001_1.jpg,WF7-549-C
140x70_dataset/train/UM1-149-N_random_occlusion_min_size45_max_size100_001_1.jpg,UM1-149-N
140x70_dataset/train/H8R-346-D_glass_blur_iterations3_max_offset2_001_1.jpg,H8R-346-D
140x70_dataset/train/XU8-082-J_rotationx50_max_angle50_001.jpg,XU8-082-J
140x70_dataset/train/YK4-218-E_random_fog_fog_intensity0.9_001.jpg,YK4-218-E
140x70_dataset/train/FJE-517-K_perspectiveX70_max_tilt0.7_001_1.jpg,FJE-517-K
140x70_dataset/train/UNU-998-M_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,UNU-998-M
140x70_dataset/train/RL6-817-U_downscaleX25_scale0.25_001_1.jpg,RL6-817-U
140x70_dataset/train/DFP-334-Z_downscaleX25_scale0.25_001_1.jpg,DFP-334-Z
140x70_dataset/train/Y1V-627-X_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,Y1V-627-X
140x70_dataset/train/PSG-640-Y_iso_noise_intensity25_001_1.jpg,PSG-640-Y
140x70_dataset/train/X6D-642-D_downscaleX75_scale0.75_001.jpg,X6D-642-D
140x70_dataset/train/U03-131-L_random_shadow_opacity0.3_001_1.jpg,U03-131-L
140x70_dataset/train/EHW-400-A_glass_blur_iterations3_max_offset2_001.jpg,EHW-400-A
140x70_dataset/train/UMF-596-N_channel_dropout_drop_probability0.33_001_1.jpg,UMF-596-N
140x70_dataset/train/ZCY-552-C_rotationx50_max_angle50_001.jpg,ZCY-552-C
140x70_dataset/train/HA5-795-L_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,HA5-795-L
140x70_dataset/train/RG1-522-S_rotationx50_max_angle50_001.jpg,RG1-522-S
140x70_dataset/train/G8X-466-U_dithering_bits4_001_1.jpg,G8X-466-U
140x70_dataset/train/UUE-833-Z_random_fog_fog_intensity0.9_001_1.jpg,UUE-833-Z
140x70_dataset/train/VR5-203-Y_random_fog_fog_intensity0.9_001_1.jpg,VR5-203-Y
